ar_0,ar_1,ar_2,ar_3,auc,mean,var,stddev,dwt_0,dwt_1,dwt_2,dwt_3,dwt_4,dwt_5,dwt_6,dwt_7,dwt_8,dwt_9,dwt_10,dwt_11,dwt_12,dwt_13,dwt_14,dwt_15,dwt_16,dwt_17,dwt_18,dwt_19,dwt_20,dwt_21,dwt_22,dwt_23,dwt_24,wavelet_auc,wavelet_mean,wavelet_var,wavelet_stddev,bpm,ibi,sdnn,sdsd,pnn20,pnn50,rmssd,hr_mad,sampen,abnormal
1.0095500809314957,-0.005954400153265745,-0.0008941929326932903,-0.006312963476091594,3153733.0,876.2913888888888,1720.1092591820989,41.47419992214556,3575.8928957450935,3627.4551693274775,3634.929371747672,3648.1654389927407,3670.0796120510295,3670.946204573759,3675.670986564289,3739.706960136565,3683.7868335571316,3528.280081744772,3967.1543200811248,3422.010099770144,3468.722405062837,3462.0837427600363,3423.663816680815,3377.780330707288,3365.5865467055496,3554.4354539869664,3635.320240587881,3605.9455378161965,3593.937960630821,3590.2032252598365,3583.4590221386725,3650.778013422394,3632.6436493903448,86184.36964687372,3591.545516777657,15840.520790358874,125.85913073892921,77.67244197450147,772.4747314453125,79.11418914794922,97.09555053710938,0.699999988079071,0.30000001192092896,125.6311264038086,36.11111068725586,0.15649403291182254,1
1.0159274445916375,-0.005249448661479791,-0.007038171934955689,-0.007160469303062257,3465017.5,962.7652777777778,1579.3035165895062,39.740451892115,3869.0225759137634,3875.103547345975,3876.745956685836,3877.081676248352,3875.2312347287198,3854.7363252870127,3928.6737869215085,3938.594269124171,3921.2075363730905,3667.2859949019626,4349.2515595925615,3882.4275867787674,3805.7352267322217,3809.8553352130716,3813.1553693319233,3819.671554390041,3786.610687353553,3859.6057190280962,3912.5996497021406,3918.04485924261,3892.806184397781,3872.514640770968,3871.565533606287,3876.9974909997313,3875.287102428294,93157.65656392742,3881.192456123937,12170.11901832583,110.31826239714724,74.2732103782432,807.8283081054688,48.19727325439453,46.471981048583984,0.5,0.10000000149011612,57.02907180786133,22.22222137451172,0.11742570136635645,1
1.026247859204788,-0.011159775622837325,-0.011650586243555227,-0.007106391055409639,3549550.5,986.2513888888889,2799.8070814043213,52.91320328050761,3888.323199831273,3830.181404222372,3813.354557911584,3806.8972918633954,3788.8598325245794,4082.3847555436814,4023.530032736925,3836.2111207256767,3882.1777299585983,3725.1023556129903,4403.29470693882,3904.0047513659665,3848.511818925911,3841.448968161354,3929.739034868031,4056.4880593178705,3923.192948353517,3861.635103810001,3849.138479070659,3848.043448580158,3831.2704064264203,3887.2472389980467,3869.060027352006,3802.1289639146003,3830.5240042923488,93503.32663924497,3894.5100096522715,17144.165464873855,130.9357302835015,98.29351535836179,610.4166870117188,49.266414642333984,52.75145721435547,0.4000000059604645,0.06666667014360428,60.41267395019531,11.11111068725586,0.1267808300147921,1
1.0066566626298012,-0.0026062335001426004,-0.0027077055974714173,-0.0046206053966267495,3477268.5,966.2102777777778,34872.81606103395,186.742646604984,3928.068693428399,3890.7693455329936,3884.4091279682284,3882.951493408072,3879.1922331875735,3938.05214070503,3973.5422110410505,3932.564510519567,3932.213707611147,3845.7488852534216,4634.084060089506,4054.6117429893707,3911.0993505349384,3922.8969059150945,3937.566615574482,4037.247619661116,4186.837186779732,4086.1570968653386,3932.854599862279,3909.7746761417393,3932.6835672146735,3936.3290942413223,3909.8244723908224,3882.063218005145,3887.067864456801,95341.04214043525,3969.944416775113,23847.612846772518,154.42672322746643,194.5945945945946,308.3333435058594,88.88888549804688,0.0,1.0,1.0,177.77777099609375,88.88888549804688,0.15194346002697998,1
1.0160511567301405,-0.006124655285406746,-0.002061920580075918,-0.01127250542128854,3561199.5,989.5002777777778,2618.465555478395,51.17094444583171,4058.4709711536952,3982.2305653195745,3974.207471190204,3972.581074991035,3970.2466641793235,3958.2106128400687,4004.648568724341,4022.7861392550635,4026.3567816043055,3843.164130984162,4473.477933076222,3942.0014502790145,3974.828556624622,4013.8840323900326,4140.819364568499,4277.328225352392,4189.385202500711,4044.057697864443,4016.160489322592,4012.455599218829,4052.4333735370374,4077.3912549983024,4017.796967232625,3972.177736098639,3973.9937209634163,96974.8622382106,4039.6437833707664,14726.722121499888,121.35370666567992,94.10397908800462,637.5925903320312,35.01714324951172,43.99082946777344,0.5714285969734192,0.2142857164144516,59.91340637207031,22.22222137451172,0.1563075286557715,1
1.011646763360884,-0.000796992091116891,-0.010221245815587835,-0.0040050914817652905,3627565.5,1007.9641666666666,2363.4267715277783,48.61508790003139,4088.5084679924184,4014.737338498261,4001.523497816883,3988.0546955174314,3988.6655110561023,4003.368705987039,3998.983765345316,4017.5008366700977,4013.130075118413,3892.067162487435,4302.747095155961,3948.5206680678725,3966.5417419227797,4022.9295336860487,4118.131120044855,4257.449537873238,4142.036810594212,4052.387314787505,4028.8581583782698,4049.671626630806,4062.4051026476113,4084.8434222744468,4064.1892214811887,3988.081584659862,4005.3352616631737,97053.74639152944,4044.0267302542898,7591.801800363189,87.13094628410269,96.8609865470852,619.4444580078125,56.27314376831055,78.0395278930664,0.2857142984867096,0.2142857164144516,91.21461486816406,13.88888931274414,0.34332384923552234,1
1.096231943867381,-0.04135522419721619,-0.04590514667515874,-0.013155024922042532,3298729.5,916.5616666666666,4273.862863888889,65.37478767758171,3831.0229728698428,3798.960978960957,3696.7210534554824,3454.631641279756,3424.3303977073515,3573.8889759263207,3581.0401943665775,3574.3101005392928,3698.6573152371757,3459.8503927120146,4293.895622057316,3510.6914606379178,3546.0596570023527,3578.999837914121,3635.1937455618895,3683.060320807772,3678.74255647835,3754.9434083032743,3667.690503614164,3740.6108818448965,3719.493830867896,3506.876164063261,4160.742378961021,3448.2609247060745,3771.0422468743636,87988.68495287735,3671.5887025099773,40097.45248508931,200.24348300279163,74.94795281054824,800.5555419921875,159.28466796875,134.7508544921875,0.875,0.5,180.99305725097656,38.88888931274414,0.08960188927150091,1
1.0197245063939409,-0.004986994726186358,-0.00732629147462308,-0.010937616465168979,3577249.5,993.9475,2813.870854861111,53.04593155804798,3891.965525830894,3855.9922191967516,3847.2787405567988,3844.8454101197385,3838.829269071479,3879.187039075184,3923.4070774320326,3894.341041618172,3901.702662834602,3708.7690424509274,4300.897969882778,3739.4294553237323,3779.6866149311513,3817.3179731458813,3931.360388105325,4065.369273914351,4027.090689238211,3853.292737134031,3805.0739663840764,3807.8285894841215,3802.054843127591,3860.826907189749,3883.071090463433,3843.527208698866,3850.0545150506846,93082.19022981977,3878.1280100104223,13050.909752003525,114.24057839490978,90.3765690376569,663.888916015625,39.100894927978516,43.45021057128906,0.5384615659713745,0.3076923191547394,60.79463577270508,26.38888931274414,0.1542538949793342,1
1.086789893550583,-0.00841765058089668,-0.01626767859527201,-0.06602998274172998,3565269.0,990.6152777777778,12427.071155478396,111.47677406293383,3461.3676009635524,4338.352750397421,4588.071344351354,4448.507655844426,3880.1426003342467,3727.8692878398806,3636.3946166952874,3840.2045305699444,3755.9337378127766,3422.4517541427695,4780.4936353860085,3622.4379292049903,3459.8246041448797,3465.773779957626,3736.251982527444,4138.003407348699,4268.8494498189475,4012.0016205322686,3668.0304340303805,3692.6937020398036,3802.2312158191426,3478.979272155224,4027.985922967358,4368.052522976224,4614.244668466546,94197.34389161215,3929.406001053089,159400.09405663065,399.2494133453807,107.62016412661195,557.516357421875,39.6375732421875,55.252811431884766,0.625,0.1875,69.51732635498047,11.11111068725586,0.1324342998101496,1
1.0209154752381648,-0.006317653401383538,-0.011609441908530239,-0.006441567902238298,3570383.0,992.0347222222222,2553.6290721450623,50.53344508486496,3917.9858578356593,3864.7745769684507,3862.137142918102,3863.1213896788795,3864.082067887245,3851.939767148586,3909.0500387039233,3905.53038446986,3908.8163789583255,3724.914311196107,4301.927086918263,3782.24241910014,3839.9847341675218,3882.7221374211067,3994.950753725335,4103.652751094631,4017.9647160622144,3918.471926147129,3900.597366138384,3898.4187710325396,3947.139419210002,3950.975588647226,3881.205911249886,3863.45340805042,3861.458326223148,93927.79513892368,3912.7006892381232,11473.109915414616,107.11260390549104,95.60543787543473,627.579345703125,44.33846664428711,51.73676681518555,0.4615384638309479,0.23076923191547394,66.16172790527344,19.44444465637207,0.18913415743645198,1
1.0511345149789861,-0.02148515451384403,-0.01853978669903558,-0.01484426712905471,3296152.5,915.8508333333333,3942.315249305556,62.78785909159155,3647.302946177505,3599.364384077784,3594.2966743231163,3588.636110702363,3586.4812340160543,3567.97679895432,3556.729387324693,3572.0384627430467,3688.983307862631,3441.762133925851,4318.862113530979,3500.109362845139,3510.0934052169177,3568.716344306156,3638.043759647305,3716.6791853942077,3772.0573896066794,3825.741630306721,3673.1859484404836,3594.734762212448,3633.2499447932714,3656.38932982823,3625.5115709137267,3588.4855668244472,3594.6417705578397,87439.10116616424,3642.402940981277,25447.102978013274,159.52148124316446,66.62097326936258,900.6173095703125,57.74657440185547,48.10597610473633,0.5714285969734192,0.1428571492433548,61.36311721801758,5.55555534362793,0.07908928850074678,1
1.0197492912546358,-0.008415203169765595,-0.005540187732402102,-0.009210391607360082,3521088.5,978.3508333333333,2233.56719375,47.260630484050886,3923.159808787759,3875.673584550924,3866.5486105791374,3863.9462355664423,3862.2051403586306,3913.4058233577093,3974.4054284643175,3977.2862960995817,3957.723944189524,3785.204333437609,4277.737056710835,3843.6391021348927,3905.809022186647,3962.4088363260935,4077.950308192407,4185.727697096821,4067.079310583448,3922.294301845686,3893.67261198527,3877.9909536385803,3909.866423265607,3933.164098066488,3902.1803294474903,3863.2690387744324,3870.3381284223483,94595.93745546363,3939.7074569627475,11568.90231450648,107.55883187589237,96.19952494061756,623.7036743164062,61.13523483276367,68.657958984375,0.4285714328289032,0.2857142984867096,86.72019958496094,25.0,0.22720792775558402,1
1.0185630320016208,-0.003755394338012332,-0.009553637461145672,-0.008701624607810774,3731416.5,1036.7952777777778,4272.844477700617,65.36699838374574,4128.2215357617815,4108.248730608317,4105.8163451157725,4103.683835356901,4099.143834988634,4121.378358086317,4165.788814198425,4140.694524349043,4141.675129391945,4043.919034360546,5328.333574726992,4269.095524651622,4030.636285271562,4035.979920886541,4013.679362444005,3974.9492436098253,4100.572153361611,4229.924677529563,4188.379606548675,4160.73009610358,4130.284246496093,4124.111031402788,4121.436708102695,4103.270648536174,4106.115339704478,99958.90012386075,4163.042742463756,60506.30173191479,245.98028728317803,71.30852340936376,841.4141235351562,52.30992126464844,54.71940231323242,0.800000011920929,0.6000000238418579,93.96528625488281,30.55555534362793,0.07574233207662413,1
1.0179673897415835,-0.006068239530327195,-0.007032545223472128,-0.008332704711208713,3559600.5,989.0516666666666,2402.020663888889,49.01041383103074,3950.6927630773826,3901.1902735738577,3898.636806841042,3897.5480322205817,3888.1850278440475,3989.193309164356,4043.703303010378,4037.925004340934,4005.692901372752,3799.2104087906228,4378.074400224282,3858.8978849126456,3911.5476861720263,3964.9645018343917,4075.623702739387,4152.657487728273,4080.6056097701126,3970.3466889139745,3941.932818758737,3948.0366164562447,3976.975086906604,3978.791078394192,3918.11330879898,3895.441526178653,3904.532487751319,95440.90609036142,3974.7407486310312,12617.453977900414,112.32744089446894,100.7149518184644,595.74072265625,43.49526596069336,52.462059020996094,0.6428571343421936,0.2857142984867096,70.31987762451172,19.44444465637207,0.24378418180043462,1
1.0103256330319395,-0.0025054532460754447,-0.0031613665697386105,-0.007938055112516528,3588514.0,997.0788888888889,2439.3354432098763,49.38962890334241,4020.55698428681,4007.450035189302,4008.2095742310084,4006.8021727616524,4002.621764470247,3970.8484452988773,4036.34060044926,4008.224313404237,4004.931840374242,3916.604773916469,4778.802575688369,4128.359849406368,3947.456322523325,3963.9533959349947,4005.867761941473,4135.038777243417,4279.371186011954,4152.212367857491,4015.2281822936066,4017.7051959520504,4035.235906805349,4028.4766355180745,4014.062830220155,4006.431096909334,4005.6924602732306,97483.36032668129,4059.8594019584516,26786.526484285077,163.66589896580496,54.36241610738255,1103.7037353515625,21.79370880126953,0.0,1.0,1.0,52.77777862548828,19.44444465637207,0.13449169999665686,1
1.011385251910839,-0.005020474118502407,-0.003398829835663172,-0.006293676713657376,3583962.0,995.8141666666667,2350.6985215277778,48.484002738303055,3980.1036460688765,3901.7535306324394,3892.5278291886575,3893.096282723411,3886.622928135489,3911.9854006711575,3994.8844794919114,3978.8974495593466,4002.052553398316,3810.7717722472626,4278.67017521239,3869.168508106998,3926.662274198784,3957.194162471216,4092.927207728536,4174.718758478651,4138.182773093381,3999.6512284664063,3971.986358184426,3949.7383286270833,3986.274916163826,4012.0582690717765,3934.7758451328264,3891.6665397501024,3894.212327321513,95393.42555742958,3973.223341764991,10522.147216202025,102.57751808365235,96.42857142857142,622.2222290039062,48.22998809814453,61.250099182128906,0.6428571343421936,0.2142857164144516,78.56742095947266,13.88888931274414,0.21562118391978383,1
1.0147042199344476,-0.0021591482005756074,-0.01357655804704751,-0.002685683377500762,3569244.5,991.7333333333333,2573.677777777778,50.731427909903914,4092.4789556486026,4089.161447296603,4077.1702705487432,4077.6607823231634,4072.4373816464004,4267.591706034825,4162.030123366755,3971.118946852928,4021.284865419012,3850.933961214505,4450.92650226997,4000.7163011057582,3973.8440946674864,4014.8645936211956,4117.960622149041,4222.2536565349965,4125.391580547758,4039.008454686109,4014.0287498879716,4028.857895934337,4006.2295019656517,4057.2085522044717,4101.0587632392035,4075.9366364596453,4086.776073262139,97907.30290443191,4079.877216755491,12329.61533550216,111.03880103595391,101.23022847100177,592.7083129882812,70.85971069335938,80.77853393554688,0.7333333492279053,0.46666666865348816,114.21138000488281,26.38888931274414,0.32437158758301815,1
1.0188869692852125,-0.008505797875424428,-0.003710448720870527,-0.010146328968115731,3573012.5,992.7733333333333,3675.8230666666664,60.6285664243075,3895.2323667476066,3829.1222592915765,3828.7949798743357,3813.05701353122,3806.8741537673654,3748.2918128385754,3811.7611491853922,3814.7600841261165,3798.507614935255,3625.8152713567856,4180.128122753324,3709.4541181060717,3732.677489104921,3767.4230962993543,3914.6415806625114,4068.2003124219427,3944.2677141081685,3826.0640510987378,3844.379949807324,3808.229256951295,3822.1287789219537,3908.464665623594,3863.161780432473,3813.1552472755457,3831.2091363223126,92142.58125400881,3840.23208022175,11526.213561263508,107.3602047374329,95.07042253521125,631.111083984375,34.26476287841797,44.41609191894531,0.5,0.2142857164144516,56.499908447265625,8.333333015441895,0.3135726043056744,1
1.0161591250936615,-0.0006996241517095588,-0.008209549681322334,-0.010727965828971954,3514556.5,976.5358333333334,3919.9848270833336,62.60978219961585,4033.2594890038254,3993.4634186073877,3986.980873322957,3986.1368774910707,3983.9134339842467,4021.3912330516096,4086.3925828382667,4074.7397830510276,4066.864662951107,3798.100162754619,4763.120295464758,4085.289904523084,3939.9170440948305,3923.8117725778116,3944.5629490561787,4071.9301129802457,4229.734134241428,4130.901810873855,4031.758936250015,4018.7386789701272,4053.269544444622,4049.716233678607,4011.7301673622574,3985.1893926689563,3990.0132581664107,97249.29037882418,4050.437070096372,27249.651364632537,165.07468420273455,67.39469578783152,890.2777709960938,57.61796951293945,64.62936401367188,0.6666666865348816,0.4444444477558136,87.68474578857422,30.55555534362793,0.13124112525548723,1
1.017645430271263,-0.004369896365326974,-0.005739173007451388,-0.010978473471433702,3519668.0,977.9627777777778,2946.587503395062,54.28247878823389,4059.1962289510493,4006.317595929534,4004.04017419531,3986.21857921939,3961.4559357972557,3979.5243523045287,4046.4391542867256,3987.584741838503,3994.2972597391304,3809.0468295686505,4442.88567700387,3851.7229374062176,3916.141081259051,3951.414728638737,4058.5685544593907,4208.663419826145,4178.106142194797,4016.911607694033,3977.9454870470404,3991.8912828596563,4014.3371015225266,4056.2024352679873,4048.4604418787476,3983.2783325819123,4007.0943285250714,96504.5991312572,4021.50977639981,13839.79168888133,117.64264400667528,94.55909943714823,634.5238037109375,85.2537612915039,96.64688110351562,0.8461538553237915,0.4615384638309479,141.86135864257812,31.94444465637207,0.16531762526737842,1
1.0147042199344476,-0.0021591482005756074,-0.01357655804704751,-0.002685683377500762,3569244.5,991.7333333333333,2573.677777777778,50.731427909903914,4092.4789556486026,4089.161447296603,4077.1702705487432,4077.6607823231634,4072.4373816464004,4267.591706034825,4162.030123366755,3971.118946852928,4021.284865419012,3850.933961214505,4450.92650226997,4000.7163011057582,3973.8440946674864,4014.8645936211956,4117.960622149041,4222.2536565349965,4125.391580547758,4039.008454686109,4014.0287498879716,4028.857895934337,4006.2295019656517,4057.2085522044717,4101.0587632392035,4075.9366364596453,4086.776073262139,97907.30290443191,4079.877216755491,12329.61533550216,111.03880103595391,101.23022847100177,592.7083129882812,70.85971069335938,80.77853393554688,0.7333333492279053,0.46666666865348816,114.21138000488281,26.38888931274414,0.32437158758301815,1
1.0159783202641273,-0.0026749309546092157,-0.01023570509379738,-0.006709554346875953,3574451.5,993.1963888888889,2202.366153626543,46.929374102224536,3919.8136203724416,3893.862545572214,3884.9307367862352,3879.8880319177465,3863.1568279916683,4102.397493126897,3997.8904469092313,3890.098270555009,3922.457135424934,3786.661227654179,4245.718436288955,3824.0233824727,3866.042221073484,3907.5649729513734,4024.848579138854,4112.292934258565,3971.820352243947,3865.3108463677813,3896.410499679102,3903.779898293352,3870.9541486510334,3897.2072946057406,3917.8633669758465,3876.2582534109865,3899.5196681943426,94311.10454663323,3928.830847636665,9636.67045014856,98.16654445455723,94.84777517564403,632.5925903320312,20.59971809387207,11.337336540222168,0.4285714328289032,0.0,20.98489761352539,13.88888931274414,0.22201609062713526,1
1.0136617072980643,-0.0052879332957157426,-0.00964408040179873,-0.0022213427663492122,3438738.5,955.4647222222222,1305.8031999228394,36.13589904683208,3804.8915723332593,3823.272707897295,3825.325086361062,3830.9307132755293,3841.487137274922,3844.8538671410643,3917.8405022379256,3936.7446402697806,3892.6349079741676,3682.8723179296294,4171.377528529843,3848.591970758561,3796.881739302805,3790.1311576094176,3794.0593970216573,3799.045412080301,3780.4367506789513,3817.718672193768,3853.2485470084252,3849.3087992891105,3828.7798013424153,3812.0639029688273,3806.897869058569,3832.513116473977,3823.96662500594,92191.4456433476,3840.234989680688,6774.120433194387,82.30504500450982,76.16808698207464,787.7315063476562,67.69517517089844,88.29576873779297,0.4545454680919647,0.27272728085517883,107.8140869140625,23.61111068725586,0.1535820555119012,1
1.0184857982542728,-0.007675835959707646,-0.00682183941247342,-0.007471281123110238,3578628.5,994.3283333333334,2811.3210861111106,53.02189251725282,3825.7804230661122,3768.3242670685086,3757.11275134445,3756.496955660252,3756.3814597293567,3825.523513088567,3867.563235827648,3865.9088140002054,3851.34637348706,3645.9509716103676,4199.202398242074,3708.687162609434,3780.312915185511,3814.008759205322,3939.0630863901442,4025.371704906226,3869.698265881019,3782.6018591188977,3768.570408372178,3775.358938160236,3818.1192228459013,3834.9114831462257,3798.440565900357,3756.1298617149505,3761.287299559911,91758.6188348079,3822.0861078448365,11247.158861839818,106.05262307854444,93.85863267670916,639.25927734375,29.3949031829834,36.86420440673828,0.1428571492433548,0.1428571492433548,42.840606689453125,16.66666603088379,0.1859075427068102,1
